selec,start,end,sound.files,File_Offset,Call_Type,Distance,Quality,CallerID,Cert_ID,Context,Cert_Con,Elicitor1_ID,Cert_ID_Elic1,Comments,Alt_Elic1,Alt_Caller,Alt_Con,selec.file,soundID,CallerGrp,CallerSex,CallerDOB,CallerMom,CallerMatr,Elicitor1Grp,Elicitor1Sex,Elicitor1DOB,Elicitor1Mom,Elicitor1Matr,date,CallerAge,Elicitor1Age,CallerBinAge,ElicitorBinAge,CallerAdMale,Elicitor1AdMale,newSocCat,Context2,SndFile,QR1,QR2,Cert_ID_Bin,Cert_Con_Bin,Cert_ID_Elic1_Bin,Con_Usable,file,sprsMed,sprsMbw,sprsEqbw,sprsMc,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,Fw1,Fw2,Fw3,Fw4,Mw1,Mw2,Mw3,Mw4,F1,F2,F3,F4,M1,M2,M3,M4
214,65.5876,69.30189522,20220131_1256_1.WAV,65.5876,RUM,NA,2,M46,1,CCF,1,M46.09,1,NA,NA,NA,NA,20220131_0858_to_20220131_1400.Table.1.selections.txt,20220131_1256_1_sel214.wav,Clouds,F,6/30/1979,NA,M46,Clouds,F,6/14/2009,M46,M46,1/31/2022,15556,4614,adult,adult,no,no,MomAdF,contact,20220131_1256_1,NA,NA,1,1,1,1,20220131_1256_1_sel214.wav,2.512569176,0.334981715,0.617746891,0.38654642,-0.004393798,0.001187713,-0.002918474,7.92E-05,-0.000358118,0.001143328,-0.003015803,-0.001089755,-0.000124428,-0.000836475,0.000530084,-0.002461625,3.70E-05,-0.000339592,0.000638887,-0.000729387,0.002750517,-0.000129315,0.001831663,0.003432252,-0.004947797,0.001360394,-0.000482797,-0.003292719,0.001603034,0.001012827,-9.78E-05,0.000516111,-0.000522344,-0.000529639,-0.000305588,-0.00032764,-0.00028158,0.000265881,-0.003680448,-0.005342325,-0.004796272,-0.005756664,-0.000751348,0.000538073,-0.000624489,0.000998637,0.000875332,-0.0002659,0.000400252,-0.00023013,-0.000305997,-4.08E-05,-0.000183996,-0.002515902,-0.000190572,0.000303001,-9.63E-05,3.00E-05,0.001712148,0.000233476,-0.003688012,-0.000197679,-0.00055209,0.001271671,1.82E-05,-0.000631921,-0.001608963,-0.000937319,-0.001836955,0.000477935,0.005005304,9.63E-05,0.001215023,-0.000454603,7.03E-06,-0.001139736,-0.003420386,0.001460598,1.227678571,3.125,5.46875,8.258928571,2.129895844,2.431271738,2.558287005,1.926325024,1.004464286,1.785714286,5.022321429,8.258928571,1.817861444,1.708942978,1.638708659,1.49948194
229,153.5249,160.3681149,20220131_1256_1.WAV,153.5249,RUM,NA,2,M46,1,CAF,1,M46.09,1,NA,NA,NA,NA,20220131_0858_to_20220131_1400.Table.1.selections.txt,20220131_1256_1_sel229.wav,Clouds,F,6/30/1979,NA,M46,Clouds,F,6/14/2009,M46,M46,1/31/2022,15556,4614,adult,adult,no,no,MomAdF,contact,20220131_1256_1,NA,NA,1,1,1,1,20220131_1256_1_sel229.wav,3.374377786,0.336022776,0.699997624,0.146198017,-0.00156875,-0.000186426,-0.001188872,0.003385308,-0.000721716,-0.000228645,0.000395099,-0.002263411,0.002746329,-0.002793499,0.000186345,-0.002072304,-0.00044096,-0.001373803,0.000584144,-0.00091846,0.00135737,0.000951742,0.001194303,0.002785587,-0.002283274,0.001780074,-0.000954633,-0.004998248,0.002158721,0.004110894,0.000611217,-0.002544707,-0.000329492,-0.000246336,-0.000641716,-0.000770735,-0.00084333,0.002154538,-0.001592316,-0.004568282,-0.00399931,-0.003620302,-0.002118345,0.000989362,0.001597199,-2.93E-05,-0.000107616,0.000119573,0.000118065,-0.000492099,0.000590998,0.000743322,0.001835338,0.001645876,-0.000241556,-0.000354631,0.000265757,3.53E-06,0.000286372,-0.000259867,-6.97E-05,-0.000184718,-0.000160121,-0.000546511,-0.000133937,0.000100886,-0.00134226,-0.000233389,0.002154414,-0.000139075,-0.003265761,-0.001313881,-0.000451159,-0.000832404,0.000649697,0.000104995,0.000261106,-0.000426554,0.669642857,1.339285714,3.627232143,5.189732143,2.462582025,3.059747562,2.381634043,2.22891331,1.339285714,8.482142857,10.32366071,13.05803571,2.015223113,1.876432234,1.723722938,2.105909751
124,960.2663,962.1441519,20220202_1321.WAV,960.2663,RUM,3,2,R22.03,1,GWG,1,R22.0320,1,NA,NA,NA,NA,20220202_1029_to_20220202_1349.Table.1.selections.txt,20220202_1321_sel124.wav,Artists,F,10/29/2003,R22,R23,Artists,F,2/29/2020,R22.03,R23,2/2/2022,6671,704,adult,juv,no,no,MomJuv,greeting,20220202_1321,NA,NA,1,1,1,1,20220202_1321_sel124.wav,0.474333101,0.329609292,0.588311861,0.288058127,3.71E-05,0.000242392,0.000291559,0.003108426,0.001033047,-0.001244719,0.002925049,-0.001650627,-0.002649832,-0.004718401,0.002501124,-0.003508383,-0.00105126,0.002042539,-0.000991879,0.001451525,-0.000778693,-0.000240649,-0.001099477,-0.000136051,-0.001564671,-0.000178466,0.00220577,0.006206034,-0.00093975,-0.004119177,-0.000443297,0.001477991,0.000763562,0.001403877,-0.001014772,-0.002895593,-0.002024339,0.003793839,0.00029543,-0.00077359,-0.000529411,0.001512884,-0.003843355,0.002799566,0.004646294,-0.001385913,-0.000566,-0.001067567,-0.002091729,0.000777956,-0.000764232,-0.000639835,-0.000457086,-0.002325608,3.69E-05,-0.000241891,-0.000556608,-0.000654189,-0.001311762,-0.000500932,0.003242056,-4.68E-05,0.001113522,0.00207212,-0.000468099,-0.001939296,0.000217275,-0.000208031,0.0026995,0.000331713,-0.004501677,-0.001600406,-0.000152598,-0.001026307,0.001315515,-0.003148266,-0.003732571,0.003337128,2.008928571,6.473214286,12.72321429,13.61607143,6.174907054,1.017968245,1.084812383,1.344777622,0.446428571,2.008928571,6.473214286,13.83928571,1.155578468,4.855049138,1.354366986,1.167916737
62,1825.2887,1831.335875,20220215_1335.WAV,1825.2887,RUM,7,3,M6.99,1,CAF,1,M6,1,"assuming must be in response to the distant call right before it, and assuming that call must have been made by M6 since it wasn't made by either of M6.99's calves and M7.8905 is not with the group today",NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1335_sel62.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1335,NA,NA,1,1,1,1,20220215_1335_sel62.wav,0.313490458,0.165643817,0.381973465,0.46961605,0.004248252,-8.05E-05,0.003002523,-0.001673209,-0.000565758,0.000111313,-0.003368687,-0.000180944,-0.003599161,0.000583652,0.000282972,-0.002106588,-0.000252498,-0.000861277,0.00089488,-0.002881276,4.23E-05,-0.000551903,-0.000738498,0.002260756,-0.004383948,0.000712982,0.001812659,0.001742657,0.000165397,-0.002422123,-0.001237367,0.000796841,-0.000336463,-0.000414568,-0.000463409,7.35E-05,0.000973711,-0.001905771,-0.00027602,0.001618595,0.001273159,0.001276452,-0.001356562,0.001596158,0.003668206,-0.000869221,0.000147221,0.001199018,0.003427757,-0.000446994,-0.000430358,-0.00017221,-0.000243374,-0.000537218,0.000794437,0.000885408,0.002448654,-0.000319907,-0.005094991,-0.000282019,-0.002330084,0.000939822,0.000611659,0.005684133,-0.000106162,-0.002004243,0.002606205,-0.000213331,-0.001098122,-0.000161563,0.000914245,-0.003007359,-0.001322433,-0.00216358,0.001100478,0.000782546,0.000544842,-0.003098166,1.227678571,6.026785714,9.375,11.71875,2.607682931,2.692871919,2.359663527,4.086865193,0.223214286,2.34375,5.803571429,11.71875,1.588683202,2.123065261,1.799736925,1.611310735
66,2088.4888,2094.664642,20220215_1335.WAV,2088.4888,RUM,7,3,M6.99,1,CAF,1,M6,1,"assuming must be in response to the distant call right before it, and assuming that call must have been made by M6 since it wasn't made by either of M6.99's calves and M7.8905 is not with the group today",NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1335_sel66.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1335,NA,NA,1,1,1,1,20220215_1335_sel66.wav,0.343073559,0.154100628,0.387181757,0.20699964,0.0007879,1.18E-05,0.001092871,0.000457042,-0.00156454,0.001410906,-0.001148262,-0.000523131,-0.002289682,-0.000253433,0.000753388,-0.003554317,0.000598929,-0.000789401,-2.52E-06,-0.001469967,0.000575214,-2.68E-05,0.000235464,0.001588944,-0.002192096,0.000712542,0.00229203,0.003189333,-0.00047339,-0.003568082,-0.000442541,0.0010556,0.000277034,5.72E-05,-0.000694676,-0.001928428,-0.00050513,0.000879962,0.001912151,0.001644288,0.001526295,0.001206593,-0.001201682,0.00118862,0.003384265,-0.000400413,-0.000123454,0.000748863,0.000783639,-0.000474984,-0.000903073,-0.000643048,-0.000396162,-0.001449755,0.000407201,3.42E-05,0.001976095,6.75E-05,-0.005810897,0.000176236,0.000267286,0.00047349,0.00052708,0.002870299,2.28E-05,-0.000788643,0.002159957,0.00026716,-0.000379786,-0.000410165,0.000514808,-0.002009426,-0.000259026,0.00128616,0.00061617,-0.000412598,0.000284758,6.49E-05,0.223214286,2.120535714,5.580357143,14.28571429,1.686506632,2.773224408,2.415531718,1.981174536,0.223214286,1.450892857,2.120535714,5.691964286,1.706971656,1.601570918,1.883518905,1.856957025
67,2190.3887,2196.821865,20220215_1335.WAV,2190.3887,RUM,7,2,M6.99,1,CCF,1,M6,1,M6.99 BMV during call. Assuming elicitor is M6 but it's possible it could be M5s or even M8s. But I think she is much more likely to be calling to M6 since M6 is her core group and the other's aren't,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1335_sel67.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1335,NA,NA,1,1,1,1,20220215_1335_sel67.wav,3.332739569,0.368334382,0.672903815,0.134546406,0.003074175,-0.000170327,0.00237254,0.00217636,-0.000916657,-0.001055056,-0.001345913,-0.00170075,-0.0011324,-0.002495673,0.001271529,-0.003055411,-0.000850022,-0.000671554,0.001688418,-0.002396101,0.000573361,-0.000213111,0.000792882,0.00444903,-0.006303849,0.001822012,0.001563441,0.000185494,0.000671861,8.70E-07,-0.000397851,-8.26E-05,-0.000691156,0.000434759,-0.001238139,-0.002219896,-0.000386009,0.001489356,0.000384893,-0.003049495,-0.002095626,-0.00132549,-0.004024527,0.002366884,0.004552537,-9.36E-05,-0.000166501,0.000643157,0.001869324,-0.000999794,-0.001293777,-3.12E-05,0.000409207,-0.001993654,0.000975418,-0.000150152,0.001447177,0.000377649,-0.002698885,0.000498259,-3.01E-05,0.000866035,0.00061751,0.003757309,0.000326809,-0.001527677,0.00384463,-0.000532792,0.003380864,-0.000517597,-0.000581331,0.001937392,0.001669366,-0.00325674,-0.000427048,0.000774569,0.000512677,0.000312664,1.897321429,2.678571429,5.691964286,10.9375,2.912638062,2.749722526,2.6951556,2.697526129,2.678571429,7.142857143,9.375,14.28571429,2.174777804,2.869420698,2.339148897,2.19208076
82,214.0798,220.7702915,20220215_1353.WAV,214.0798,RUM,5,3,M6.99,1,CCF,1,M6,1,NA,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1353_sel82.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1353,NA,NA,1,1,1,1,20220215_1353_sel82.wav,0.482236575,0.25907123,0.648917754,0.336087088,0.005473617,3.47E-05,0.003914404,-0.001437999,-0.000226895,-0.000438346,-0.002823738,0.000540353,-0.004389067,0.002392177,-0.000148247,-0.001441145,3.60E-05,-0.000259865,0.000635169,-0.001925162,-0.000523402,0.000405374,-0.000287436,0.002667797,-0.005125418,0.001548662,0.003076876,0.002904818,-0.000511104,-0.003389301,-0.00057197,0.000529655,0.00053887,-0.000419284,-0.000321115,-0.002582242,-0.000586208,0.000471085,0.001076312,0.002459685,0.001734768,0.001618052,-0.000327058,0.001342696,0.001323353,-0.000151838,0.0016824,0.000992122,0.004018341,-0.001214617,-0.000668616,0.000729849,0.001351248,0.000870664,0.000649243,0.000339033,0.002838985,-0.000170037,-0.008038004,0.000592822,-0.002738334,0.001254093,-0.000564544,0.005667572,-0.000260521,-0.000923411,0.004680729,-0.000142426,-0.00183938,0.000240132,-0.002147972,-0.002441167,0.001227781,-0.001171068,0.00632697,-0.005214395,-0.000313601,-0.008379732,0.892857143,1.897321429,11.60714286,14.28571429,2.4533902,2.419685497,3.57947941,4.609555383,1.897321429,9.040178571,11.60714286,14.28571429,1.997057822,1.729262385,2.920985609,3.708502855
83,226.1212,232.168375,20220215_1353.WAV,226.1212,RUM,5,3,M6.99,1,CCF,1,M6,1,NA,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1353_sel83.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1353,NA,NA,1,1,1,1,20220215_1353_sel83.wav,0.361076108,0.309697763,0.634273321,0.41203438,0.001383544,0.000163361,0.00090187,-0.003486012,0.000285689,-0.000526662,-0.002454805,0.00052489,-0.003461679,0.00146318,-0.000542927,0.000671053,-0.001410204,-0.002444506,0.002087621,-0.003041776,-0.000340573,-0.000749911,-0.000527599,0.001174503,-0.002883868,0.00226169,0.002976563,0.000962593,-0.001433129,-0.001744075,-0.001254205,0.000940236,-0.001266494,-0.000788902,-0.000212221,0.003129568,0.002510882,-0.003632854,0.001673421,0.002726057,0.002095357,0.004119323,-0.001198479,0.001818807,0.004203453,-0.001642363,-0.00041689,0.000478086,0.002623057,-0.000588911,0.00072901,0.000100757,0.00135004,0.001779692,0.000460837,-0.000227172,0.001156305,-0.000206026,-0.002288136,4.22E-05,-0.00249165,0.000253186,0.000348849,0.00509856,-0.00038113,-0.000587576,-0.003039656,-0.000785957,-0.00149671,0.000218302,-0.003625605,0.003125255,-0.001256557,-0.007415018,-0.003695175,0.007913812,-0.001571525,-0.007128639,2.678571429,9.263392857,11.60714286,13.72767857,2.439339953,3.336122368,2.697547538,2.281713514,2.566964286,9.263392857,11.60714286,13.72767857,1.842638723,2.042825085,1.887567808,1.883691118
84,235.1277,242.0755181,20220215_1353.WAV,235.1277,RUM,5,3,M6.99,1,CCF,1,M6,1,NA,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1353_sel84.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1353,NA,NA,1,1,1,1,20220215_1353_sel84.wav,0.465652396,0.271307213,0.530593288,0.174796442,0.000354064,-0.000163394,0.000324772,-0.002348436,-0.000200704,-0.001944851,-0.002540491,0.001180946,-0.003640355,0.002785307,-0.001164083,0.000900488,-0.001891432,-0.001817705,0.002844885,-0.00356082,-0.000982629,-0.001583601,-0.000540906,0.002204948,-0.005157165,0.002626014,0.001583298,-0.000385204,-0.001771014,-0.001754445,-0.001195887,0.001183235,0.000211348,0.000181638,8.47E-07,0.001262403,0.00120516,-0.001479336,0.002116086,0.002854823,0.002097493,0.004553589,-0.003050716,0.00237736,0.005941233,-0.001254248,-0.001725997,0.001240358,0.001294387,-0.000585184,0.000501186,-0.000455203,-0.000626995,-0.001971188,0.000660304,0.0007509,0.000639585,-0.000626659,-0.000631453,0.000424131,-0.005149222,-0.000244239,-0.000303114,0.003317455,-0.000107871,-0.000508159,-0.004946136,-0.000504126,0.000595443,0.000467747,-0.004207193,0.002110523,0.002505778,0.000887142,-0.004378925,0.010022585,0.000416792,0.00260828,0.558035714,1.116071429,2.34375,5.859375,2.468703909,2.613162344,2.891285167,4.134262577,0.502232143,1.395089286,2.287946429,5.747767857,2.078527087,1.965103218,2.929496854,1.852620133
85,245.678,254.2341094,20220215_1353.WAV,245.678,RUM,5,3,M6.99,1,CCF,1,M6,1,NA,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1353_sel85.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1353,NA,NA,1,1,1,1,20220215_1353_sel85.wav,0.20813846,0.137764103,0.357078804,0.271164193,0.000698688,0.000227282,0.000388812,-0.0022973,0.000514899,-0.001889125,-0.002133376,0.000269649,-0.003441565,0.001517676,-0.000672702,0.000868715,-0.000661031,-0.001126612,0.002306992,-0.004308638,-0.000816031,-0.000876054,-0.001035045,0.003053971,-0.005502717,0.002711593,0.001888743,-9.88E-05,-0.001235266,-0.001916734,-0.000369534,0.001720373,0.000246886,0.000395119,-6.26E-05,0.001451954,0.001748615,-0.00228387,0.00139158,0.002092856,0.001627713,0.004734664,-0.002976995,0.002770194,0.006304513,-0.001785528,-0.000427424,0.000632797,0.001233115,7.39E-05,-0.000556647,-0.000292811,-0.000666941,-0.001301764,-7.47E-05,9.51E-06,0.001232261,-0.001916125,-0.001108812,-0.000422786,-0.008010947,-0.000646998,-0.001354154,0.001718609,0.000285274,-0.00084664,-0.006032803,-0.00038798,0.001139905,-0.000214219,-0.001346574,0.002850424,0.002431412,-0.001794033,0.001463454,0.003055709,-0.001358655,0.002557061,1.060267857,1.785714286,2.399553571,13.56026786,2.783838743,4.211081274,2.750996168,3.546641652,0.558035714,1.729910714,2.399553571,13.56026786,2.102897004,2.202294783,2.355655678,2.217054007
86,258.7002,265.3263599,20220215_1353.WAV,258.7002,RUM,5,3,M6.99,1,CCF,1,M6,1,NA,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1353_sel86.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1353,NA,NA,1,1,1,1,20220215_1353_sel86.wav,0.455504517,0.292996572,0.519381533,0.525905571,0.000220088,8.55E-05,0.000259959,-0.001616651,0.000142539,-0.001934051,-0.001714912,1.44E-05,-0.003066255,0.000988583,-2.68E-06,7.65E-06,-0.000640444,-0.001368318,0.002449159,-0.004802551,-0.001481864,-0.001025756,0.000411731,0.003050156,-0.005816914,0.00347653,0.001188116,-0.000521025,-0.000771269,-0.001001026,-0.000991399,0.000975557,0.000302331,-5.24E-05,-7.08E-05,0.001411512,0.001985287,-0.001377109,0.000730398,0.000780486,0.001327397,0.003586603,-0.003215798,0.002320286,0.005578267,-0.001476112,-0.001136383,0.000398127,0.00174315,-0.000611073,0.000157743,0.000398268,-9.09E-05,-0.000605059,-0.000190211,0.000413637,0.000975204,-0.00118271,-0.000636328,0.000583121,-0.007283891,-0.000221126,-0.001429971,0.002577395,0.00078934,-1.29E-05,-0.004076094,0.000180879,0.000225479,0.000160849,-0.004178462,0.002791657,0.004489874,0.002628105,-0.003774916,0.003596957,0.000997785,0.000778792,1.674107143,5.580357143,12.16517857,13.05803571,2.413414941,2.652445711,2.381292367,3.936207623,0.223214286,1.785714286,12.16517857,13.05803571,1.935883595,2.292709037,1.5883665,2.089540203
87,271.7596,281.9883322,20220215_1353.WAV,271.7596,RUM,5,3,M6.99,1,CCF,1,M6,1,NA,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1353_sel87.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1353,NA,NA,1,1,1,1,20220215_1353_sel87.wav,0.219038983,0.152223549,0.367742335,0.387116933,-0.001024399,-0.000222329,-0.000529816,-0.001379985,-0.000513851,0.000552115,-0.002277682,-0.00040551,-0.002192923,0.000616275,-2.38E-05,-1.00E-05,-0.000702384,-0.001421189,0.001037646,-0.002210301,0.000786667,0.000189286,0.000278187,0.001713569,-0.003353558,-0.000110554,0.001361682,0.001223609,-0.001044375,4.19E-05,6.27E-05,0.001502145,0.000761452,0.000565288,0.000100485,0.001824584,0.000701575,-0.003190094,-0.000131169,0.000340427,0.000987786,0.002933418,-0.00149223,0.00156732,0.003697339,-0.000903321,-0.000196406,-0.000138444,-0.000308084,-0.000385056,-0.001084845,3.51E-05,-0.000425039,0.000496051,0.000730823,0.000654287,-0.001241919,0.000746566,0.003684468,0.000274179,-0.000513555,-0.000101491,-0.000476305,-0.004592913,0.000755576,-0.000192469,0.004496597,0.000741857,0.006649112,-0.00028625,-3.15E-05,0.002031746,0.001420135,-0.001672496,0.005455774,-0.003036663,-0.004109022,-0.003128226,0.111607143,1.171875,2.399553571,6.25,2.518554901,2.430385652,2.790210502,2.48759644,0.111607143,1.227678571,2.399553571,13.22544643,2.041498028,1.7809982,1.834010758,2.023628981
91,326.8918,332.6816484,20220215_1353.WAV,326.8918,RUM,5,3,M6.99,1,CCF,1,M6,1,NA,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1353_sel91.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1353,NA,NA,1,1,1,1,20220215_1353_sel91.wav,0.983012654,0.233491792,0.496292771,0.407974088,-0.000438825,0.000175625,-0.000549022,0.000287513,-0.000728486,-0.000980463,-0.000616307,0.000522682,-0.001700439,-0.000918307,0.000103441,-0.001322179,-0.00115581,-0.001470612,0.001502449,-0.001513769,-0.000247714,-0.00012556,-0.000624082,0.000981258,-0.002511016,0.002095001,0.000579463,9.09E-05,0.000169628,-0.000818649,-0.000327236,0.001172176,0.00057364,0.00089339,-0.000193351,0.000159132,0.000359621,0.000331723,0.001328602,6.94E-06,-0.000232984,0.002895251,-0.00440241,0.002574399,0.005548278,-0.001627113,-0.001772087,-0.000193821,-0.000720331,-0.000352446,0.000107538,1.18E-05,-0.000113116,0.000471848,-0.000728952,-0.000310662,0.000364146,-0.000870098,2.90E-06,-0.000462718,-0.001989513,-0.00048976,0.000255333,0.000463324,0.000402073,-7.63E-05,-0.007391118,-0.000253056,0.005324059,-9.88E-05,-0.001161986,0.000935131,-0.000205897,-0.001554455,-0.002276654,0.004797366,-0.001892267,0.006237496,1.227678571,2.34375,5.915178571,13.05803571,1.907092333,2.641115014,2.875147959,2.318397966,1.897321429,2.566964286,5.803571429,13.05803571,1.770454309,1.7562134,1.592153333,1.594064079
93,358.3403,365.2881181,20220215_1353.WAV,358.3403,RUM,5,2,M6.99,1,CCF,1,M6,1,NA,NA,NA,NA,20220215_0923_to_20220215_1423.Table.1.selections.txt,20220215_1353_sel93.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,2/15/2022,8336,17032,adult,adult,no,no,AdDau,contact,20220215_1353,NA,NA,1,1,1,1,20220215_1353_sel93.wav,1.547376376,0.357553392,0.718042006,0.283787243,0.001806874,0.000353064,0.000922663,0.006528715,0.00094448,0.00177475,0.003580341,-0.001473546,0.002977177,-0.007552455,0.002098637,-0.003857376,-0.000790687,-0.000774381,-0.000905259,0.000963427,0.00162979,0.001784229,0.001216513,0.000213735,0.0016533,-0.000675126,-0.001097062,-0.000352684,0.000435227,-0.000804717,-0.000245569,-0.001741272,0.000580568,0.000939881,-0.000172599,-0.00135821,-4.64E-05,0.00144466,-0.001590585,-0.003315922,-0.002589846,-0.001393817,-0.005177033,0.00270373,0.003876925,-0.000568251,-0.000442664,0.00024843,0.000575381,-0.000918001,-0.000601538,0.000220212,0.001410734,-0.001191383,-0.000511054,8.13E-05,0.000770557,-0.000791914,0.000999651,-0.00028797,-0.002880648,0.001364954,0.00012869,0.003890713,0.000610835,-0.001335725,0.006053999,-0.000294351,0.00159106,0.000976099,0.000172987,-0.009017631,0.008140169,0.000565552,0.001780773,-0.000167876,-0.000258756,0.001334244,2.901785714,5.46875,6.640625,12.5,2.884929289,2.089194167,2.104473002,2.407440852,1.450892857,2.008928571,6.417410714,12.44419643,1.937616422,1.700361138,2.027862188,2.371861142
14,26.3522,30.59808885,20220225_0925.WAV,26.3522,RUM,NA,3,M6.9913,1,GWG,1,M6.99,1,NA,NA,NA,NA,20220225_0855_to_20220225_1401.Table.1.selections.txt,20220225_0925_sel14.wav,M6s,M,10/26/2013,M6.99,M6,M6s,F,4/21/1999,M6,M6,2/25/2022,3044,8346,juv,adult,no,no,JuvOff,greeting,20220225_0925,NA,NA,1,1,1,1,20220225_0925_sel14.wav,3.023918603,0.541085653,0.837655662,-0.00933788,-0.005994887,-0.004751619,-0.00471522,0.004688678,-0.000228446,0.002767286,0.0043777,-0.000195502,0.002218042,-0.00417852,0.004301419,-0.001646085,-9.28E-06,0.000591882,-0.001877513,0.002939014,0.000347513,0.002456643,-0.000481046,-0.003775672,0.004010687,-4.28E-05,0.000447443,-0.00084411,0.000179079,0.001466588,-0.000337034,-0.000235425,1.99E-05,-0.001036444,0.000320213,0.002024101,0.001375936,-0.002694979,-0.001403809,0.000202516,0.000279442,-0.001852553,0.004137222,-0.001301057,-0.005209773,0.00030311,0.000228414,0.000794002,0.005578741,-0.000300763,0.00099427,0.002026562,0.003333884,-0.000113775,0.001661964,-0.001129308,0.001091371,-0.000668195,-0.003884122,0.000392822,0.001498229,0.000797396,0.000701187,0.005606094,-2.85E-05,-0.000483905,-0.002324572,-0.001372478,0.002769529,-0.000865154,0.000361281,5.96E-05,0.001420093,-0.002433519,-0.00039137,0.000943655,-0.003971768,-0.002593401,0.446428571,1.339285714,2.232142857,14.28571429,2.256538001,2.007065108,2.041165776,1.313656085,1.5625,2.232142857,9.375,14.28571429,2.344571734,2.580171635,1.425434241,1.365680672
37,3118.2348,3122.93101,20220225_1120.WAV,3118.2348,RUM,21.4,2,R23.93,1,COM,1,R23.9320,1,NA,NA,NA,NA,20220225_0855_to_20220225_1401.Table.1.selections.txt,20220225_1120_sel37.wav,Artists,F,6/30/1993,R23,R23,Artists,F,3/16/2020,R23.93,R23,2/25/2022,10467,711,adult,juv,no,no,MomJuv,care,20220225_1120,NA,NA,1,1,1,1,20220225_1120_sel37.wav,0.256831242,0.16978839,0.301511097,0.798521244,0.001350518,0.000266198,0.000547365,0.000628109,5.23E-05,0.000223226,-0.00094716,-0.000826019,0.001561061,0.000241454,0.000132661,-0.001892157,0.000767219,-0.001787299,-0.000589864,-0.001452665,-0.000928652,0.00046921,-0.000444976,0.001494151,-0.002023345,0.001067682,-0.001129133,-0.003672439,0.000566263,0.001857927,-2.42E-05,-0.000507333,0.00047212,-0.00070863,-0.000431616,-0.001343062,-0.000721305,0.001925482,0.001057605,0.000892943,-0.000559239,-0.000390871,-0.000891382,0.001144384,0.002058773,-0.000212901,0.000334695,0.000725097,0.000588562,-0.000176552,0.00038694,0.001222254,0.001113612,0.001163017,-0.000187229,0.000173317,0.000909999,-0.000159026,-0.000520457,3.28E-05,-0.001608356,0.000183142,-0.000254091,0.0019528,-3.22E-05,-0.000586636,-0.004235665,-0.000360635,0.001525763,0.000326958,-0.002842251,-0.002801748,-0.00274727,0.001726719,-0.002086449,-0.004436923,-0.002546702,0.001415899,0.223214286,1.450892857,5.357142857,11.71875,1.913493758,3.056342573,1.712795997,1.625800211,0.223214286,2.008928571,5.357142857,12.83482143,1.779467434,2.384272773,1.575650823,1.559101769
